Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality
qc | fastqc-novaseq | Plate_8_F10_22NG7YLT3_S689_L008_R1_001	Plate_8_F10_22NG7YLT3_S689_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19939.0	0.0	151.0	64.0	59.89267265158734	151.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F10_22NG7YLT3_S689_L008_R2_001	Plate_8_F10_22NG7YLT3_S689_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19939.0	0.0	151.0	61.0	57.88153869301369	151.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F11_22NG7YLT3_S753_L008_R1_001	Plate_8_F11_22NG7YLT3_S753_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	788877.0	0.0	151.0	64.0	32.35007450057088	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F11_22NG7YLT3_S753_L008_R2_001	Plate_8_F11_22NG7YLT3_S753_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	788877.0	0.0	151.0	61.0	30.80758052096409	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F1_22NG7YLT3_S62_L008_R1_001	Plate_8_F1_22NG7YLT3_S62_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	346240.0	0.0	151.0	64.0	19.705117837338264	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F1_22NG7YLT3_S62_L008_R2_001	Plate_8_F1_22NG7YLT3_S62_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	346240.0	0.0	151.0	61.0	21.400184842883547	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_8_F2_22NG7YLT3_S134_L008_R1_001	Plate_8_F2_22NG7YLT3_S134_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	263997.0	0.0	151.0	63.0	27.41887218415361	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F2_22NG7YLT3_S134_L008_R2_001	Plate_8_F2_22NG7YLT3_S134_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	263997.0	0.0	151.0	61.0	27.770770122387756	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F3_22NG7YLT3_S206_L008_R1_001	Plate_8_F3_22NG7YLT3_S206_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	414223.0	0.0	151.0	66.0	22.941265936464177	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F3_22NG7YLT3_S206_L008_R2_001	Plate_8_F3_22NG7YLT3_S206_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	414223.0	0.0	151.0	62.0	24.103200449999154	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_8_F4_22NG7YLT3_S278_L008_R1_001	Plate_8_F4_22NG7YLT3_S278_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	95732.0	0.0	151.0	62.0	34.05026532402958	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F4_22NG7YLT3_S278_L008_R2_001	Plate_8_F4_22NG7YLT3_S278_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	95732.0	0.0	151.0	61.0	36.13316341453224	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F5_22NG7YLT3_S350_L008_R1_001	Plate_8_F5_22NG7YLT3_S350_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	376928.0	0.0	151.0	65.0	22.305055607436962	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F5_22NG7YLT3_S350_L008_R2_001	Plate_8_F5_22NG7YLT3_S350_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	376928.0	0.0	151.0	61.0	23.114759317429325	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_8_F6_22NG7YLT3_S422_L008_R1_001	Plate_8_F6_22NG7YLT3_S422_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	384528.0	0.0	151.0	66.0	22.70055756667915	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F6_22NG7YLT3_S422_L008_R2_001	Plate_8_F6_22NG7YLT3_S422_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	384528.0	0.0	151.0	61.0	23.83077435193276	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_8_F7_22NG7YLT3_S494_L008_R1_001	Plate_8_F7_22NG7YLT3_S494_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	910126.0	0.0	151.0	63.0	30.698398357086088	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F7_22NG7YLT3_S494_L008_R2_001	Plate_8_F7_22NG7YLT3_S494_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	910126.0	0.0	151.0	60.0	29.777162756031995	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_8_F8_22NG7YLT3_S561_L008_R1_001	Plate_8_F8_22NG7YLT3_S561_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	979763.0	0.0	151.0	62.0	34.008533738616094	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F8_22NG7YLT3_S561_L008_R2_001	Plate_8_F8_22NG7YLT3_S561_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	979763.0	0.0	151.0	60.0	31.87932721435514	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_8_F9_22NG7YLT3_S625_L008_R1_001	Plate_8_F9_22NG7YLT3_S625_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	942700.0	0.0	151.0	62.0	33.06311692822695	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_F9_22NG7YLT3_S625_L008_R2_001	Plate_8_F9_22NG7YLT3_S625_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	942700.0	0.0	151.0	60.0	30.24414350816396	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_8_G10_22NG7YLT3_S690_L008_R1_001	Plate_8_G10_22NG7YLT3_S690_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	588766.0	0.0	151.0	64.0	38.3350964016116	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G10_22NG7YLT3_S690_L008_R2_001	Plate_8_G10_22NG7YLT3_S690_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	588766.0	0.0	151.0	60.0	39.5402106843572	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G11_22NG7YLT3_S754_L008_R1_001	Plate_8_G11_22NG7YLT3_S754_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	450273.0	0.0	151.0	65.0	39.754615191289666	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G11_22NG7YLT3_S754_L008_R2_001	Plate_8_G11_22NG7YLT3_S754_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	450273.0	0.0	151.0	61.0	39.33356298132728	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G1_22NG7YLT3_S63_L008_R1_001	Plate_8_G1_22NG7YLT3_S63_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	284757.0	0.0	151.0	66.0	18.21201937090221	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G1_22NG7YLT3_S63_L008_R2_001	Plate_8_G1_22NG7YLT3_S63_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	284757.0	0.0	151.0	62.0	20.112587223492312	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_8_G2_22NG7YLT3_S135_L008_R1_001	Plate_8_G2_22NG7YLT3_S135_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	277866.0	0.0	151.0	65.0	22.96466642194439	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G2_22NG7YLT3_S135_L008_R2_001	Plate_8_G2_22NG7YLT3_S135_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	277866.0	0.0	151.0	61.0	24.749339609739945	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G3_22NG7YLT3_S207_L008_R1_001	Plate_8_G3_22NG7YLT3_S207_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	422824.0	0.0	151.0	63.0	24.177418339575496	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G3_22NG7YLT3_S207_L008_R2_001	Plate_8_G3_22NG7YLT3_S207_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	422824.0	0.0	151.0	60.0	24.264939021894367	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G4_22NG7YLT3_S279_L008_R1_001	Plate_8_G4_22NG7YLT3_S279_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	68574.0	0.0	151.0	64.0	29.93700236241141	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G4_22NG7YLT3_S279_L008_R2_001	Plate_8_G4_22NG7YLT3_S279_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	68574.0	0.0	151.0	62.0	33.186047189897046	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G5_22NG7YLT3_S351_L008_R1_001	Plate_8_G5_22NG7YLT3_S351_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	285531.0	0.0	151.0	66.0	19.17410018526885	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G5_22NG7YLT3_S351_L008_R2_001	Plate_8_G5_22NG7YLT3_S351_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	285531.0	0.0	151.0	61.0	21.12415114295821	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_8_G6_22NG7YLT3_S423_L008_R1_001	Plate_8_G6_22NG7YLT3_S423_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	326029.0	0.0	151.0	65.0	23.712307800839802	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G6_22NG7YLT3_S423_L008_R2_001	Plate_8_G6_22NG7YLT3_S423_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	326029.0	0.0	151.0	61.0	24.772949645583676	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	pass
qc | fastqc-novaseq | Plate_8_G7_22NG7YLT3_S495_L008_R1_001	Plate_8_G7_22NG7YLT3_S495_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	969987.0	0.0	151.0	61.0	36.48523527852776	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G7_22NG7YLT3_S495_L008_R2_001	Plate_8_G7_22NG7YLT3_S495_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	969987.0	0.0	151.0	58.0	37.473700076972335	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_8_G8_22NG7YLT3_S562_L008_R1_001	Plate_8_G8_22NG7YLT3_S562_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	555880.0	0.0	151.0	63.0	35.98155712043955	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G8_22NG7YLT3_S562_L008_R2_001	Plate_8_G8_22NG7YLT3_S562_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	555880.0	0.0	151.0	60.0	36.38252438978031	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_8_G9_22NG7YLT3_S626_L008_R1_001	Plate_8_G9_22NG7YLT3_S626_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24148.0	0.0	151.0	63.0	58.886864336591024	151.0	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_8_G9_22NG7YLT3_S626_L008_R2_001	Plate_8_G9_22NG7YLT3_S626_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24148.0	0.0	151.0	61.0	56.39390425708133	151.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H10_22NG7YLT3_S691_L008_R1_001	Plate_8_H10_22NG7YLT3_S691_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	354012.0	0.0	151.0	64.0	41.531199698278044	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H10_22NG7YLT3_S691_L008_R2_001	Plate_8_H10_22NG7YLT3_S691_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	354012.0	0.0	151.0	61.0	37.75072508527995	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H11_22NG7YLT3_S755_L008_R1_001	Plate_8_H11_22NG7YLT3_S755_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	309952.0	0.0	151.0	66.0	34.62740059835598	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H11_22NG7YLT3_S755_L008_R2_001	Plate_8_H11_22NG7YLT3_S755_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	309952.0	0.0	151.0	63.0	33.419114909260614	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H1_22NG7YLT3_S64_L008_R1_001	Plate_8_H1_22NG7YLT3_S64_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	206760.0	0.0	151.0	67.0	20.14993228864384	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H1_22NG7YLT3_S64_L008_R2_001	Plate_8_H1_22NG7YLT3_S64_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	206760.0	0.0	151.0	64.0	21.76533178564519	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H2_22NG7YLT3_S136_L008_R1_001	Plate_8_H2_22NG7YLT3_S136_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	161299.0	0.0	151.0	66.0	25.76953359909237	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H2_22NG7YLT3_S136_L008_R2_001	Plate_8_H2_22NG7YLT3_S136_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	161299.0	0.0	151.0	63.0	26.64430653630835	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H3_22NG7YLT3_S208_L008_R1_001	Plate_8_H3_22NG7YLT3_S208_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	187793.0	0.0	151.0	66.0	21.593989126325262	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H3_22NG7YLT3_S208_L008_R2_001	Plate_8_H3_22NG7YLT3_S208_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	187793.0	0.0	151.0	63.0	24.119109870974956	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H4_22NG7YLT3_S280_L008_R1_001	Plate_8_H4_22NG7YLT3_S280_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	56838.0	0.0	151.0	67.0	26.25356275731025	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H4_22NG7YLT3_S280_L008_R2_001	Plate_8_H4_22NG7YLT3_S280_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	56838.0	0.0	151.0	65.0	29.927161406101554	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H5_22NG7YLT3_S352_L008_R1_001	Plate_8_H5_22NG7YLT3_S352_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	212475.0	0.0	151.0	65.0	25.50653018002118	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H5_22NG7YLT3_S352_L008_R2_001	Plate_8_H5_22NG7YLT3_S352_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	212475.0	0.0	151.0	63.0	27.117072596776094	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H6_22NG7YLT3_S424_L008_R1_001	Plate_8_H6_22NG7YLT3_S424_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	205638.0	0.0	151.0	66.0	22.325640202686273	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H6_22NG7YLT3_S424_L008_R2_001	Plate_8_H6_22NG7YLT3_S424_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	205638.0	0.0	151.0	63.0	23.350742567035276	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H7_22NG7YLT3_S496_L008_R1_001	Plate_8_H7_22NG7YLT3_S496_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	346942.0	0.0	151.0	64.0	37.498423215645246	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H7_22NG7YLT3_S496_L008_R2_001	Plate_8_H7_22NG7YLT3_S496_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	346942.0	0.0	151.0	61.0	41.10386631335636	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H8_22NG7YLT3_S563_L008_R1_001	Plate_8_H8_22NG7YLT3_S563_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	536808.0	0.0	151.0	66.0	35.39878295049355	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H8_22NG7YLT3_S563_L008_R2_001	Plate_8_H8_22NG7YLT3_S563_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	536808.0	0.0	151.0	62.0	34.498953681749164	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H9_22NG7YLT3_S627_L008_R1_001	Plate_8_H9_22NG7YLT3_S627_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	474005.0	0.0	151.0	66.0	33.235405617894685	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_8_H9_22NG7YLT3_S627_L008_R2_001	Plate_8_H9_22NG7YLT3_S627_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	474005.0	0.0	151.0	63.0	30.19014007255517	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_A1_22NG7YLT3_S65_L008_R1_001	Plate_9_A1_22NG7YLT3_S65_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	847610.0	0.0	151.0	62.0	23.456251549339132	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_A1_22NG7YLT3_S65_L008_R2_001	Plate_9_A1_22NG7YLT3_S65_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	847610.0	0.0	151.0	59.0	27.183238193011167	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_A2_22NG7YLT3_S137_L008_R1_001	Plate_9_A2_22NG7YLT3_S137_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	732600.0	0.0	151.0	63.0	35.55233680544916	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_A2_22NG7YLT3_S137_L008_R2_001	Plate_9_A2_22NG7YLT3_S137_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	732600.0	0.0	151.0	60.0	40.504626870504254	151.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_A3_22NG7YLT3_S209_L008_R1_001	Plate_9_A3_22NG7YLT3_S209_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	772667.0	0.0	151.0	63.0	22.036563865721522	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_A3_22NG7YLT3_S209_L008_R2_001	Plate_9_A3_22NG7YLT3_S209_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	772667.0	0.0	151.0	59.0	27.695938457042207	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_A4_22NG7YLT3_S281_L008_R1_001	Plate_9_A4_22NG7YLT3_S281_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	980041.0	0.0	151.0	63.0	23.818294397680013	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_A4_22NG7YLT3_S281_L008_R2_001	Plate_9_A4_22NG7YLT3_S281_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	980041.0	0.0	151.0	59.0	27.25739567816148	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_9_A5_22NG7YLT3_S353_L008_R1_001	Plate_9_A5_22NG7YLT3_S353_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	887476.0	0.0	151.0	59.0	47.464598071860024	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_A5_22NG7YLT3_S353_L008_R2_001	Plate_9_A5_22NG7YLT3_S353_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	887476.0	0.0	151.0	57.0	53.311699242639946	151.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	fail	warn
qc | fastqc-novaseq | Plate_9_A6_22NG7YLT3_S425_L008_R1_001	Plate_9_A6_22NG7YLT3_S425_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	673614.0	0.0	151.0	61.0	41.59509716298464	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_A6_22NG7YLT3_S425_L008_R2_001	Plate_9_A6_22NG7YLT3_S425_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	673614.0	0.0	151.0	58.0	46.52825051862136	151.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_A7_22NG7YLT3_S497_L008_R1_001	Plate_9_A7_22NG7YLT3_S497_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	463550.0	0.0	151.0	62.0	33.82800992303091	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_A7_22NG7YLT3_S497_L008_R2_001	Plate_9_A7_22NG7YLT3_S497_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	463550.0	0.0	151.0	58.0	40.42946953786533	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_9_B1_22NG7YLT3_S66_L008_R1_001	Plate_9_B1_22NG7YLT3_S66_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	986617.0	0.0	151.0	63.0	21.97713145455225	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_B1_22NG7YLT3_S66_L008_R2_001	Plate_9_B1_22NG7YLT3_S66_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	986617.0	0.0	151.0	61.0	22.133043277069877	151.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_9_B2_22NG7YLT3_S138_L008_R1_001	Plate_9_B2_22NG7YLT3_S138_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1293539.0	0.0	151.0	60.0	26.231900781085354	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_9_B2_22NG7YLT3_S138_L008_R2_001	Plate_9_B2_22NG7YLT3_S138_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1293539.0	0.0	151.0	60.0	26.996109030860598	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_9_B3_22NG7YLT3_S210_L008_R1_001	Plate_9_B3_22NG7YLT3_S210_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	984745.0	0.0	151.0	63.0	22.037643523454946	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
